YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201501,91417,550942,2,.23,"NE","PINCKARD",31.3126,-85.5377,3118756,8532262
201501,91417,550943,1,1.1,"NW","MIDLAND CITY",31.3205,-85.5041,3119230,8530246
201501,91417,550946,1,.59,"W","PINCKARD",31.31,-85.55,3118600,8533000
201501,91417,550949,1,.69,"N","WICKSBURG",31.21,-85.62,3112600,8537200
201501,91417,550950,1,1.96,"WSW","TUMBLETON",31.3879,-85.2801,3123274,8516806
201501,91418,550951,1,0,"N","JONES CROSSING",31.64,-84.97,3138400,8458200
201501,91418,550952,1,2.15,"NNE","BELLVILLE",31.62,-84.88,3137200,8452800
201501,91418,550953,1,3.64,"SE","MITCHELL COUNTY ARPT",31.17,-84.19,3110200,8411400
201501,91418,550954,1,1.37,"ESE","POPLAR ARBOR CHURCH",31.25,-83.95,3115000,8357000
201501,91418,550955,1,1.19,"NW","MOULTRIE",31.183,-83.7931,3110980,8347586
201501,91418,550956,1,1.37,"ENE","BROOKFIELD",31.42,-83.37,3125200,8322200
201501,91418,550957,1,2.28,"WNW","OMEGA",31.354,-83.625,3121240,8337500
201501,91418,550957,2,2.09,"WNW","OMEGA",31.356,-83.62,3121360,8337200
201501,91418,550959,1,.57,"NNW","BROOKFIELD",31.417,-83.395,3125020,8323700
201501,91418,550959,2,.7,"N","BROOKFIELD",31.42,-83.392,3125200,8323520
201501,91424,547892,1,1.37,"WNW","BROWNDALE",31.13,-93.99,317800,9359400
201501,91482,548156,1,0,"N","LANCASTER",34.72,-80.77,3443200,8046200
201501,91482,548156,2,2.6,"NNE","TRADESVILLE",34.8025,-80.527,3448150,8031620
201501,91482,548156,3,1.88,"WNW","HAILE GOLD MINE",34.5937,-80.5586,3435622,8033516
201501,91482,548156,4,1.43,"SW","CAUTHENS XRDS",34.6084,-80.7907,3436504,8047442
201501,91548,548540,1,.89,"SE","JONESBORO",35.46,-79.16,3527600,799600
201501,91548,548543,1,.89,"SE","HARDY XRDS",35.46,-78.61,3527600,7836600
201501,91548,548546,1,2.35,"ENE","FLOWERS",35.66,-78.31,3539600,7818600
201501,91623,549098,1,1.79,"ESE","ENGLISH",33.6176,-94.8426,3337056,9450556
201501,91623,549098,2,1.73,"ENE","ENGLISH",33.6431,-94.8443,3338586,9450658
201501,91623,549098,3,1.59,"NW","WHITE ROCK",33.665,-94.9511,3339900,9457066
201501,91623,549098,4,1.71,"SW","WHITE ROCK",33.6304,-94.948,3337824,9456880
201501,91623,549106,1,2.73,"SE","MC ELROY",31.19,-93.97,3111400,9358200
201501,91624,549099,1,1.15,"NNE","NEAL SPGS",33.9351,-94.3715,3356106,9422290
201501,91624,549099,2,2.92,"NNW","HORATIO",33.9673,-94.3739,3358038,9422434
201501,91624,549099,3,1.83,"N","DOGTOWN",33.9765,-94.4714,3358590,9428284
201501,91624,549099,4,.73,"S","DOGTOWN",33.9397,-94.4725,3356382,9428350
201501,91624,549100,1,1.96,"NW","DE QUEEN",34.0513,-94.3527,343078,9421162
201501,91624,549100,2,1.77,"SSE","AVON",34.0553,-94.3118,343318,9418708
201501,91624,549100,3,.75,"ESE","DE QUEEN",34.0245,-94.3187,341470,9419122
201501,91624,549100,4,1.51,"WSW","DE QUEEN",34.024,-94.3554,341440,9421324
201501,91625,549101,1,.58,"W","REISOR",32.42,-93.86,3225200,9351600
201501,91625,549102,1,.69,"S","JEWELLA",32.47,-93.8,3228200,9348000
201501,91625,549103,1,1.17,"E","MANSFIELD",32.03,-93.7,321800,9342000
201501,91625,549104,1,0,"N","SHREVEPORT",32.48,-93.75,3228800,9345000
201501,91625,549105,1,.58,"E","FOSTERS",32.52,-93.66,3231200,9339600
201501,91625,549107,1,.58,"E","FOSTERS",32.52,-93.66,3231200,9339600
201501,91625,549108,1,0,"N","MINDEN",32.62,-93.28,3237200,9316800
201501,91625,549109,1,.59,"E","MANY",31.57,-93.47,3134200,9328200
201501,91625,549110,1,.91,"SW","SHAMROCK MILL",31.69,-93.34,3141400,9320400
201501,91625,549111,1,.59,"E","CAMPTI",31.9,-93.11,3154000,936600
201501,91625,549112,1,1.36,"WSW","NATCHITOCHES",31.76,-93.1,3145600,936000
201501,91625,549113,1,2.24,"NE","ATLANTA",31.82,-92.72,3149200,9243200
201501,91625,549114,1,.59,"E","SIKES",32.08,-92.49,324800,9229400
201501,91625,549115,1,1.36,"WSW","BLANKSTON",32.24,-92.15,3214400,929000
201501,91633,549164,1,0,"N","PEARLINGTON",30.25,-89.62,3015000,8937200
201501,91633,549165,1,0,"N","MAGNOLIA",31.15,-90.47,319000,9028200
201501,91633,549166,1,8,"NW","TYLERTOWN",31.2019,-90.2457,3112114,9014742
201501,91643,549199,1,3.6,"E","TILTON",31.43,-89.96,3125800,8957600
201501,91643,549200,1,.59,"E","PRENTISS",31.6,-89.87,3136000,8952200
201501,91643,549201,1,.59,"E","MT CARMEL",31.65,-89.79,3139000,8947400
201501,91643,549208,1,4.54,"SW","ARBO",31.68,-89.68,3140800,8940800
201501,91643,549208,2,2.71,"SSW","ARBO",31.6972,-89.6553,3141832,8939318
201501,91643,549220,1,2.38,"SSW","ARBO",31.7,-89.65,3142000,8939000
201501,91643,549220,2,1.65,"S","ARBO",31.7064,-89.6341,3142384,8938046
201501,91643,549222,1,1.76,"W","SMITH",31.75,-89.6,3145000,8936000
201501,91643,549233,1,.07,"WNW","MOSS HILL",32.1304,-89.0711,327824,894266
201503,92656,555268,3,.77,"NE","LUCAS",32.409,-93.6921,3224540,9341526
201503,92656,555268,4,1.94,"ENE","LA ROSEN",32.4067,-93.7676,3224402,9346056
201503,92656,555269,1,.93,"NNE","BOSSIER CITY",32.533,-93.7154,3231980,9342924
201503,92656,555269,2,1.78,"N","CURTIS",32.4554,-93.6447,3227324,9338682
201503,92656,555269,3,2.6,"N","SLIGO",32.4872,-93.587,3229232,9335220
201503,92656,555269,4,1.52,"E","FERGUSON",32.5521,-93.644,3233126,9338640
201503,92656,555271,1,2.34,"ENE","SPRING RIDGE",32.3308,-93.9121,3219848,9354726
201503,92656,555271,2,2.33,"ENE","SPRING RIDGE",32.3284,-93.9114,3219704,9354684
201503,92656,555271,3,2,"ENE","SPRING RIDGE",32.326,-93.9165,3219560,9354990
201503,92656,555271,4,1.99,"ENE","SPRING RIDGE",32.3285,-93.9174,3219710,9355044
201503,92656,555272,1,.45,"SSW","SHREVEPORT",32.4745,-93.754,3228470,9345240
201503,92656,555272,2,.55,"SSW","SHREVEPORT",32.4728,-93.7541,3228368,9345246
201503,92656,555272,3,.52,"S","SHREVEPORT",32.4724,-93.7504,3228344,9345024
201503,92656,555272,4,.38,"S","SHREVEPORT",32.4745,-93.7506,3228470,9345036
201503,92656,555273,1,1.44,"N","MANSFIELD ARPT",32.0908,-93.7711,325448,9346266
201503,92656,555273,2,1.73,"NW","CARMEL",32.0995,-93.6385,325970,9338310
201503,92656,555273,3,2.88,"N","OXFORD",31.9617,-93.6282,3157702,9337692
201503,92656,555273,4,3.94,"WNW","TRENTON",31.9546,-93.7807,3157276,9346842
201503,92656,555274,1,3.48,"NE","MC DADE",32.3578,-93.4906,3221468,9329436
201503,92656,555274,2,3.57,"ENE","ELM GROVE",32.363,-93.4907,3221780,9329442
201503,92656,555274,3,3.74,"W","LAKE BISTINEAU SOUTH",32.363,-93.4636,3221780,9327816
201501,91706,549600,2,.46,"W","ALBERT",34.3694,-93.8781,3422164,9352686
201501,91706,549600,3,.59,"W","ALBERT",34.3694,-93.8803,3422164,9352818
201501,91706,549600,4,.6,"WNW","ALBERT",34.373,-93.8799,3422380,9352794
201501,91706,549600,5,.56,"NW","ALBERT",34.3753,-93.8774,3422518,9352644
201501,91706,549600,6,.48,"NW","ALBERT",34.3741,-93.8769,3422446,9352614
201501,91743,549911,1,2.63,"NW","BRAZORIA",29.0773,-95.6103,294638,9536618
201501,91743,549911,2,2.42,"NW","BRAZORIA",29.0772,-95.6051,294632,9536306
201501,91743,549911,3,2.27,"NW","BRAZORIA",29.0746,-95.605,294476,9536300
201501,91743,549911,4,2.51,"NW","BRAZORIA",29.0748,-95.6103,294488,9536618
201501,91782,550096,1,2.08,"ENE","MANASOTA",26.989,-82.2878,2659340,8217268
201501,91782,550096,2,3.04,"SSE","WARM MINERAL SPRINGS",27.0079,-82.2554,27474,8215324
201501,91782,550097,1,3.84,"NNW","(AGR)AVON PARK",27.6305,-81.556,2737830,8133360
201501,91782,550341,1,4.56,"NNW","EL JOBEAN",27.0079,-82.2554,27474,8215324
201501,91782,550341,2,4.96,"NNW","EL JOBEAN",27.02,-82.2376,271200,8214256
201501,91813,550241,1,.69,"S","DUE WEST",33.96,-84.67,3357600,8440200
201501,91813,550241,2,3.09,"NW","LOST MTN",33.96,-84.74,3357600,8444400
201501,91813,550241,3,2.15,"SSW","ACWORTH",34.05,-84.68,343000,8440800
201501,91813,550241,4,1.8,"NE","DUE WEST",33.99,-84.65,3359400,8439000
201501,91813,550983,1,.9,"NW","HAMLET",34.08,-85.09,344800,855400
201501,91813,550983,2,2.39,"ENE","POSCO",34.08,-84.98,344800,8458800
201501,91813,550983,3,3.98,"SW","VAN WERT",33.94,-85.08,3356400,854800
201503,92551,554517,3,.42,"E","MACKSBURG",39.6308,-81.4622,3937848,8127732
201503,92551,554517,4,2,"NE","LOWER SALEM",39.5905,-81.3734,3935430,8122404
201503,92551,554517,5,1,"N","HOHMAN",39.5445,-81.18,3932670,8110800
201503,92551,554517,6,1.76,"ENE","NEWELL RUN",39.3934,-81.2421,3923604,8114526
201503,92551,554517,7,3.02,"W","HILLS",39.4334,-81.5864,3926004,8135184
201503,92551,554518,1,1,"SW","ALBANY",39.2198,-82.2132,3913188,8212792
201503,92551,554518,2,1.02,"W","MINERAL",39.3225,-82.2888,3919350,8217328
201503,92551,554518,3,1.02,"W","SHARPSBURG",39.43,-81.9391,3925800,8156346
201503,92551,554518,4,1.02,"W","BROADWELL",39.37,-81.8991,3922200,8153946
201503,92551,554518,5,0,"W","STEWART",39.3,-81.9,3918000,8154000
201503,92551,554518,6,0,"W","HOCKINGPORT",39.18,-81.75,3910800,8145000
201503,92551,554519,1,0,"N","LANGSVILLE",39.05,-82.18,393000,8210800
201503,92551,554519,2,0,"N","DARWIN",39.15,-82.03,399000,821800
201503,92551,554519,3,0,"N","TUPPERS PLAINS",39.17,-81.85,3910200,8151000
201503,92551,554519,4,0,"N","BASHAN",39.05,-81.87,393000,8152200
201503,92551,554519,5,1.18,"E","POMEROY",39.0306,-82.008,391836,82480
201503,92551,554519,6,2.01,"SSE","RUTLAND",39.0231,-82.1155,391386,826930
201503,92551,554520,1,3,"W","RIO GRANDE",38.88,-82.4258,3852800,8225548
201503,92551,554520,2,0,"W","EWINGTON",39,-82.35,3900,8221000
201503,92551,554520,3,0,"W","KYGER",38.98,-82.15,3858800,829000
201503,92551,554520,4,0,"W","GALLIPOLIS",38.82,-82.2,3849200,8212000
201503,92551,554520,5,.37,"NW","CHIPPER MILLS",38.7743,-82.2242,3846458,8213452
201503,92656,555274,4,4.06,"WSW","LAKE BISTINEAU SOUTH",32.3471,-93.4641,3220826,9327846
201503,92657,555270,1,.47,"NW","AGRICULTURAL SCHOOL",33.2856,-93.2346,3317136,9314076
201503,92657,555270,2,.42,"NNE","AGRICULTURAL SCHOOL",33.2858,-93.2279,3317148,9313674
201503,92657,555270,3,.34,"NNE","AGRICULTURAL SCHOOL",33.2847,-93.2281,3317082,9313686
201503,92657,555270,4,.42,"NW","AGRICULTURAL SCHOOL",33.2848,-93.2344,3317088,9314064
201502,92665,555325,1,.26,"WSW","KAHAKULOA",20.9988,-156.5538,2059928,15633228
201502,92665,555325,2,1.01,"S","HONOKOWAI",20.9554,-156.6812,2057324,15640872
201501,92676,555374,1,.09,"NE","EDISTO BUOY (41004)",32.501,-79.099,3230060,795940
201501,92680,555383,1,4.07,"NNE","BURROUGHS",32.0365,-81.2301,322190,8113806
201501,92680,555383,2,3.08,"SSE","FERNWOOD",32.0572,-81.1851,323432,8111106
201501,92680,555384,1,2.72,"NW","FAIRWAY OAKS",32.06,-81.16,323600,819600
201501,92680,555385,1,1.81,"SE","LIBERTY CITY",32.01,-81.1,32600,816000
201501,92680,555386,1,1.5,"NNE","CENTRAL JCT",32.1,-81.11,326000,816600
201501,92686,555405,1,4.88,"SSW","TURNBULL",31.6566,-87.1667,3139396,8710002
201501,92686,555405,2,4.81,"SSW","TURNBULL",31.657,-87.1649,3139420,879894
201501,92686,556259,1,4.23,"ENE","TUNNELL SPGS",31.6444,-87.1801,3138664,8710806
201501,92686,556264,1,.6,"WNW","MONROEVILLE",31.522,-87.3399,3131320,8720394
201501,92687,555406,1,3.52,"WNW","THEBA",31.57,-86.375,3134200,8622500
201501,92687,555406,2,1.85,"W","SOCIAL TOWN",31.715,-86.201,3142900,8612060
201502,92688,555407,1,.88,"S","PAIA",20.8873,-156.3794,2053238,15622764
201502,92688,555407,2,1.59,"NNW","KOALI",20.7023,-156.0361,2042138,1562166
201502,92689,555418,1,1.06,"SW","HANA",20.7614,-155.9935,2045684,15559610
201502,92689,555418,2,7.54,"WSW","NUU",20.6001,-156.2922,2036006,15617532
201502,92689,555420,1,3.74,"ESE","KILAUEA",22.1902,-159.3512,2211412,15921072
201502,92689,555420,2,1.24,"NNW","WAIMEA KAUAI",21.9865,-159.6877,2159190,15941262
201502,92689,555424,1,2.4,"WSW","MOKULEIA",21.5657,-158.2141,2133942,15812846
201502,92689,555424,2,.57,"S","KAMILOIKI",21.3118,-157.6792,2118708,15740752
201502,92689,555428,1,1.83,"NW","MAUNALOA",21.1516,-157.2363,219096,15714178
201502,92689,555428,2,1.64,"S","HALAWA VALLEY",21.1465,-156.7529,218790,15645174
201502,92689,555429,1,7.43,"W","SHIPWRECK BEACH",20.9001,-157.0331,2054006,1571986
201502,92689,555429,2,3.12,"NE","MANELE HARBOR",20.7781,-156.8422,2046686,15650532
201502,92689,555430,1,.04,"WNW","LAHAINALUNA",20.9001,-156.6705,2054006,15640230
201502,92689,555430,2,.94,"N","KAUPO",20.6436,-156.1212,2038616,1567272
201502,92689,555431,1,3.44,"S","HALAULA",20.1802,-155.7806,2010812,15546836
201502,92689,555431,2,2.17,"NW","KEALAKEKUA",19.5551,-155.9399,1933306,15556394
201501,92690,555438,1,1.73,"NNW","BLYTHE",33.6444,-114.6066,3338664,11436396
201501,92690,555438,2,2.87,"NE","EAST BLYTHE",33.6486,-114.5438,3338916,11432628
201501,92690,555438,3,6.02,"E","MESAVILLE",33.7081,-114.5157,3342486,11430942
201501,92690,555438,4,3.16,"NE","MESAVILLE",33.7272,-114.5757,3343632,11434542
201501,92690,555446,1,20.7,"NE","STYX",34.0743,-114.505,344458,11430300
201501,92690,555446,2,23.03,"NE","COX",34.0766,-114.4552,344596,11427312
201501,92690,555446,3,20.34,"NE","COX",34.0214,-114.4614,341284,11427684
201501,92690,555446,4,17.88,"NE","COX",34.0185,-114.5132,341110,11430792
201502,92693,555452,1,.5,"SE","UPOLU AIRPORT",20.2648,-155.8647,2015888,15551882
201502,92693,555452,2,2.79,"SSE","PAAUHAU",20.0406,-155.4208,202436,15525248
201502,92693,555453,1,1.65,"N","PAPAIKOU",19.8039,-155.1005,1948234,1556030
201502,92693,555453,2,3.02,"W","KAPOHO",19.5023,-154.8962,1930138,15453772
201501,92694,555454,1,3.24,"SSW","MOBILE",33.011,-112.3009,33660,11218054
201501,92694,555454,2,3.71,"WNW","MOBILE",33.0662,-112.3311,333972,11219866
201501,92694,555454,3,3.17,"NNE","MOBILE",33.0904,-112.2439,335424,11214634
201501,92694,555454,4,3.54,"ESE","MOBILE",33.0392,-112.2102,332352,11212612
201502,92695,555455,1,1.16,"W","PEARL CITY",21.4026,-157.9978,2124156,15759868
201502,92695,555455,2,.77,"SE","WOODLAWN",21.3118,-157.7918,2118708,15747508
201502,92695,555456,1,1.31,"ENE","HALEIWA",21.5892,-158.1022,2135352,1586132
201502,92695,555456,2,1.17,"SE","PUNALUU",21.586,-157.8897,2135160,15753382
201502,92695,555457,1,1.65,"ESE","PALAAU STATE PARK",21.1678,-156.9981,2110068,15659886
201502,92695,555457,2,1.55,"SSE","HALAWA VALLEY",21.15,-156.7392,219000,15644352
201502,92695,555458,1,1.01,"SSE","HONOKOHAU",21.0077,-156.6115,21462,15636690
201502,92695,555458,2,.88,"S","HAIKU",20.9074,-156.3219,2054444,15619314
201502,92695,555459,1,3.55,"NE","PAHALA",19.2334,-155.4387,1914004,15526322
201502,92695,555459,2,3.09,"SW","NAALEHU",19.0437,-155.6083,192622,15536498
201502,92695,555460,1,1.32,"S","HONOKOWAI",20.9513,-156.676,2057078,15640560
201502,92695,555460,2,2.36,"NNW","WAIHEE",20.9628,-156.5305,2057768,15631830
201503,92700,555481,1,3.34,"SW","CARLIN BAY",47.5119,-116.8141,4730714,11648846
201503,92700,555481,2,3.34,"SW","CARLIN BAY",47.5118,-116.8138,4730708,11648828
201503,92700,555481,3,3.33,"SW","CARLIN BAY",47.5119,-116.8138,4730714,11648828
201503,92700,555481,4,3.33,"SW","CARLIN BAY",47.5119,-116.8139,4730714,11648834
201503,92700,555482,1,.48,"NNE","CLARKSVILLE",47.7567,-116.727,4745402,11643620
201503,92700,555482,2,.42,"NNE","CLARKSVILLE",47.7556,-116.7267,4745336,11643602
201503,92700,555482,3,.45,"NNE","CLARKSVILLE",47.756,-116.7258,4745360,11643548
201503,92700,555482,4,.5,"NNE","CLARKSVILLE",47.7567,-116.7263,4745402,11643578
201503,92701,555484,1,.25,"S","HUNTERS",48.1164,-118.2006,486984,11812036
201503,92701,555484,2,.28,"S","HUNTERS",48.116,-118.2001,486960,11812006
201503,92701,555484,3,.27,"S","HUNTERS",48.1161,-118.1997,486966,11811982
201503,92701,555484,4,.24,"S","HUNTERS",48.1165,-118.2002,486990,11812012
201501,92703,557994,1,1.05,"NW","KOLEEN",38.9798,-86.8451,3858788,8650706
201501,92703,557994,2,1.08,"NW","KOLEEN",38.9807,-86.8446,3858842,8650676
201501,92703,557994,3,1.02,"NW","KOLEEN",38.9804,-86.8436,3858824,8650616
201501,92703,557994,4,1,"NW","KOLEEN",38.9794,-86.8441,3858764,8650646
201501,92717,555717,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
201503,92730,555818,1,.23,"S","WHITCOMB",37.7668,-80.4307,3746008,8025842
201503,92730,555818,2,.25,"S","WHITCOMB",37.7664,-80.4304,3745984,8025824
201503,92730,555818,3,.23,"S","WHITCOMB",37.7667,-80.4299,3746002,8025794
201503,92730,555818,4,.21,"S","WHITCOMB",37.767,-80.4302,3746020,8025812
201503,92730,567950,1,.26,"W","EAST RAINELLE",37.9703,-80.7748,3758218,8046488
201503,92730,567950,2,.85,"ESE","EAST RAINELLE",37.9633,-80.7569,3757798,8045414
201503,92730,567950,3,.41,"ENE","MC ROSS",37.9826,-80.7433,3758956,8044598
201503,92730,567950,4,.19,"SE","HINES",37.9784,-80.7171,3758704,8043026
201503,92730,567950,5,.33,"SSW","CHARMCO",37.9954,-80.7317,3759724,8043902
201503,92730,567950,6,.67,"NW","CHARMCO",38.0067,-80.7389,38402,8044334
201503,92730,567950,7,.92,"S","BELLBURN",38.0067,-80.7509,38402,8045054
201503,92738,564871,1,1.42,"WNW","MADISON",38.74,-85.4031,3844400,8524186
201503,92738,564871,2,1.36,"WNW","MADISON",38.7368,-85.4038,3844208,8524228
201503,92738,564871,3,.67,"WNW","MADISON",38.7345,-85.391,3844070,8523460
201501,91813,550983,4,1.34,"WSW","ANTIOCH",33.94,-85.19,3356400,8511400
201501,91813,550990,1,.9,"NW","HAMLET",34.08,-85.09,344800,855400
201501,91813,550990,2,2.39,"ENE","POSCO",34.08,-84.98,344800,8458800
201501,91813,550990,3,3.98,"SW","VAN WERT",33.94,-85.08,3356400,854800
201501,91813,550990,4,1.34,"WSW","ANTIOCH",33.94,-85.19,3356400,8511400
201501,91813,550991,1,2.07,"N","NEWTOWN",34.1,-84.25,346000,8415000
201501,91813,550991,2,2.37,"NNE","OCEE",34.1,-84.2,346000,8412000
201501,91813,550991,3,2.07,"S","NEWTOWN",34.04,-84.25,342400,8415000
201501,91813,550991,4,3.45,"S","ALPHARETTA",34.02,-84.3,341200,8418000
201501,91813,550991,5,2.39,"ENE","NORTH ROSWELL",34.04,-84.33,342400,8419800
201501,91813,550991,6,1.14,"W","NEWTOWN",34.07,-84.27,344200,8416200
201501,91813,550996,1,2.07,"N","ARNOLD MILL",34.15,-84.38,349000,8422800
201501,91813,550996,2,2.67,"ESE","ARNOLD MILL",34.1,-84.34,346000,8420400
201501,91813,550996,3,3.09,"SE","WOODSTOCK",34.07,-84.48,344200,8428800
201501,91813,550996,4,.9,"NW","WOODSTOCK",34.11,-84.53,346600,8431800
201501,91813,550996,5,0,"N","LEBANON",34.15,-84.52,349000,8431200
201501,91813,550996,6,2.69,"SE","HOLLY SPGS",34.14,-84.47,348400,8428200
201501,91813,551001,1,3.54,"NW","CONSTITUTION",33.71,-84.4,3342600,8424000
201501,91813,551001,2,2.15,"SSW","VISTA GROVE",33.75,-84.36,3345000,8421600
201501,91813,551001,3,1.8,"SW","PANTHERSVILLE",33.68,-84.29,3340800,8417400
201501,91813,551001,4,.57,"W","CONSTITUTION",33.68,-84.36,3340800,8421600
201501,91813,551002,1,1.38,"N","CONSTITUTION",33.7,-84.35,3342000,8421000
201501,91813,551002,2,.9,"SW","GLEN HAVEN",33.74,-84.23,3344400,8413800
201501,91813,551002,3,1.72,"E","PANTHERSVILLE",33.7,-84.24,3342000,8414400
201501,91813,551002,4,0,"N","CONSTITUTION",33.68,-84.35,3340800,8421000
201501,91813,555618,1,1.61,"SSE","(PDK)DEKALB PEACHTRE",33.8602,-84.2853,3351612,8417118
201501,91813,555618,2,2.03,"ESE","(PDK)DEKALB PEACHTRE",33.8669,-84.2683,3352014,8416098
201501,91813,555626,1,.64,"S","FINLEYSON",32.1207,-83.5002,327242,8330012
201501,91813,555626,2,.67,"SSE","FINLEYSON",32.1205,-83.4974,327230,8329844
201501,91813,555633,1,8.59,"SSE","HAWKINSVILLE ARPT",32.173,-83.3551,3210380,8321306
201501,91813,555633,2,9.04,"SE","HAWKINSVILLE ARPT",32.1867,-83.3215,3211202,8319290
201501,91813,555634,1,.71,"WSW","DEMPSEY",32.2245,-83.2403,3213470,8314418
201501,91813,555634,2,.42,"SW","DEMPSEY",32.2255,-83.2349,3213530,8314094
201501,91853,550428,1,4.37,"SSE","JUPITER INLET",26.8731,-80.049,2652386,802940
201501,91854,550429,1,1.58,"E","PORT EVERGLADES",26.0957,-80.1049,265742,806294
201501,91854,550430,1,6.11,"SW","KEY BISCAYNE",25.71,-80.21,2542600,8012600
201501,91913,551808,1,1.19,"SE","GLENWOOD CATRON CO A",33.3373,-108.8561,3320238,10851366
201501,91947,550935,1,0,"N","C TOWER",29.4,-84.86,2924000,8451600
201501,91947,550937,1,0,"N","C TOWER",29.4,-84.86,2924000,8451600
201501,91947,550938,1,0,"N","C TOWER",29.4,-84.86,2924000,8451600
201501,91947,550939,1,6.82,"SSE","APALACHICOLA",29.6267,-84.943,2937602,8456580
201501,91947,550940,1,5.6,"S","EASTPOINT",29.6695,-84.8595,2940170,8451570
201501,91968,551130,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL STATION (CBBV2)",36.97,-76.11,3658200,766600
201501,91968,551131,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201501,91968,551132,1,0,"N","STINGRAY POINT CBIBS (44058)",37.57,-76.27,3734200,7616200
201501,91968,551133,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201501,91968,551134,1,0,"N","WILLOUGHBY DEGAUSSING STATION WLON (WDSV2)",36.98,-76.32,3658800,7619200
201501,91968,551135,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL STATION (CBBV2)",36.97,-76.11,3658200,766600
201501,91968,551136,1,.88,"NW","CAPE HENRY",36.93,-76.01,3655800,76600
201501,91969,551137,1,0,"N","OCEAN CITY INLET STATION (OCIM2)",38.33,-75.03,3819800,751800
201502,91973,551138,1,.69,"S","WHITE CITY",27.36,-80.33,2721600,8019800
201502,91974,551140,1,11.97,"E","VERO BEACH",27.6554,-80.3766,2739324,8022596
201502,91974,551193,1,3.74,"E","STUART",27.191,-80.19,2711460,8011400
201501,92028,551361,1,0,"ESE","BAKERSFIELD",35.37,-119,3522200,11900
201501,92028,551370,1,7.36,"NNE","EDISON",35.44,-118.8,3526400,11848000
201501,92028,551375,1,9.57,"E","ONYX",35.67,-118.06,3540200,1183600
201501,92028,551377,1,0,"N","WOFFORD HGTS",35.7,-118.45,3542000,11827000
201501,92034,557950,1,5.14,"SW","WATERLOO",41.2231,-96.3637,4113386,9621822
201501,92034,557950,2,5.84,"SSW","WATERLOO",41.2039,-96.3489,4112234,9620934
201501,92034,557950,3,5.57,"SSW","WATERLOO",41.2064,-96.3438,4112384,9620628
201501,92034,557950,4,4.88,"SW","WATERLOO",41.2235,-96.3565,4113410,9621390
201502,92055,551572,1,0,"N","EDWARDS",32.33,-90.6,3219800,9036000
201502,92055,551573,1,.9,"SE","RAYMOND",32.26,-90.42,3215600,9025200
201502,92055,551574,1,4.06,"WSW","FARMHAVEN",32.65,-89.81,3239000,8948600
201502,92055,551575,1,1.34,"WNW","JACKSON",32.338,-90.191,3220280,9011460
201502,92055,551577,1,3.27,"NNW","ST ANN",32.82,-89.68,3249200,8940800
201502,92055,551578,1,1.74,"W","MADDEN",32.68,-89.38,3240800,8922800
201502,92055,551579,1,1.89,"SE","CRYSTAL SPGS",31.9599,-90.348,3157594,9020880
201502,92055,551580,1,0,"N","HOPE",32.75,-89.25,3245000,8915000
201502,92055,551581,1,2.56,"WNW","DE KALB",32.7904,-88.6869,3247424,8841214
